id,t,x,y,z
52,0.1,-0.41606633749689276,-0.7192393397866751,-0.6024311971176806
53,0.1,-3.615078665285649,-1.9509995936234423,-2.687270486012688
54,0.1,3.7033600065692145,3.0228609987538553,1.1117260992579234
55,0.1,1.9758287627211606,-1.0424219413018299,-1.269870380617715
56,0.1,1.9753271590113453,-3.9178702007527515,2.445484479451252
57,0.1,-5.179958519914909,-1.1402719053876174,4.985999872986954
58,0.1,-3.9041981367363054,-0.8112613546476413,-2.142768666872073
59,0.1,-3.6387772355542976,7.203730998785061,-3.3792823636122815
60,0.1,0.7356972256373198,2.6505695881977416,4.081779673579244
61,0.1,-1.6295456368597068,2.676447810281175,1.4397441250614789
62,0.1,5.701670549196757,1.4959299322332178,0.1856102113891371
63,0.1,1.2861700448757125,-0.7234120021807178,-0.9554334345549965
64,0.1,-4.3058863691033045,-1.7607485255782,-1.4138063344197354
65,0.1,-1.6666745691473102,1.5117415084430643,-3.1106069972971997
66,0.1,4.660143697626163,0.8991829135692265,2.4524026800857137
67,0.1,4.280067794085074,-0.43364086975484506,-1.876307488047082
68,0.1,-3.1316585450279817,-0.18072350301223566,4.055938930322986
69,0.1,1.8887732042551006,-8.439953709058434,2.3134010221744847
70,0.1,5.421177931477059,3.7637234751394337,-3.0580839696272015
71,0.1,-3.509590588631259,0.22959787030651185,-4.504463876860389
72,0.1,2.211612355590944,4.004510121442572,3.9961543141758504
73,0.1,0.908597257472931,-0.5884800970930115,1.3282458298709856
74,0.1,2.354113335600226,4.391893015692142,-1.1368406247362521
75,0.1,1.1263720940175554,-2.8960402013649,2.6062529473847027
76,0.1,0.4592951410894013,-3.819159400007033,-2.9704456596388624
77,0.1,1.537723544766994,-1.4611802405223484,-4.481365399825062
78,0.1,2.317163969641074,-0.08017044204738888,-0.47623801111374553
79,0.1,5.766880730072653,1.2252425911016036,-2.3311673484699034
80,0.1,2.7753096235463017,-2.404216794967113,4.058136580894967
81,0.1,-5.552965939185693,-3.5156771771892905,2.3436690644418987
82,0.1,1.9607680645086714,1.1661454061947676,3.9854233431586015
83,0.1,-0.7571704181892159,1.6234880951334778,-1.5380366630300384
84,0.1,-0.46670366915680045,1.3937210298329938,0.47700443959870736
85,0.1,2.408067760129672,-1.9799634384903069,2.862221541459564
86,0.1,-6.9305028583470225,-6.0921496798176955,-1.8673579741051973
87,0.1,-5.780162832834722,1.8429368674819018,-2.309722758663765
88,0.1,2.9935884691671983,0.6627208816334605,-3.295831357214203
89,0.1,-2.5893391398918317,-7.394285795570315,0.33894240742743176
90,0.1,0.16974311592662333,5.047530703887863,5.504793940596697
91,0.1,-5.685418286062348,-5.375070382414742,-1.655418372368533
92,0.1,3.557893266932351,0.4851941918794626,0.9018490685759789
93,0.1,-1.2184470580051312,2.429275335895419,2.514176460519936
94,0.1,-2.027180042492235,-1.2939125890343235,1.3210745714030852
95,0.1,0.3484392664042148,2.070497447901307,4.930226195897869
96,0.1,-0.037574197251901205,-1.3649095721468447,1.7802302657960323
97,0.1,3.382107937040502,1.3103481030651658,-0.5217620539952766
98,0.1,-4.122206283421394,4.514810627389586,3.332118338694165
99,0.1,-1.1808317762461171,0.26876845742389754,2.156541000286956
0,0.2,-0.4046441899591031,5.780407256803601,4.6122333206907316
1,0.2,4.954438286592399,0.1042661642573135,-2.3345551999789644
2,0.2,1.9368307826047864,-7.1587922984913055,-5.003062766071831
3,0.2,6.885974566214937,-1.794621649939815,3.1816389503525087
4,0.2,-3.818874878304634,2.0376962901468127,-1.941898794261897
5,0.2,4.631457976024659,4.854925907040874,2.3724377867893702
6,0.2,6.459407745209417,3.2561310547624545,-0.5847454937527159
7,0.2,15.980016643037857,2.9609143202930808,6.8935444864203
8,0.2,3.069502331186605,-1.3183820533593154,-3.5554093728281373
9,0.2,-3.4903188531184846,-2.3263334519681833,3.343763257655175
10,0.2,-6.466189697756672,-6.767623954291535,-1.4055052829599526
11,0.2,4.444499266745793,-1.7625478083797617,0.8616178011051963
12,0.2,1.761148860501872,4.1171071536605846,5.388821942657061
13,0.2,-5.469929137394826,-0.23616667011248182,6.52737709660477
14,0.2,7.420276475382643,8.158435251193836,-0.8598617006621219
15,0.2,3.177025454086202,-6.676461040530021,2.4692965647892566
16,0.2,4.8772716303327925,-2.2962145950133293,3.102432184346342
17,0.2,-3.4284957711636688,3.4250346646955094,3.123497899175549
18,0.2,-0.3007596338981795,1.3526322132436535,-2.172959330534374
19,0.2,-7.216000462441055,-2.4532626454494464,-2.873270963885432
20,0.2,-2.449857259719072,2.322975367831467,5.208291852821561
21,0.2,7.020543603974886,3.071450616822633,-3.663615641872177
22,0.2,-0.5497962241228886,5.470529926231767,1.348043057585628
23,0.2,3.362305916669868,2.9385152904855705,1.1897176860419156
24,0.2,6.695949887420364,0.8655819174025223,-1.0911023683962764
25,0.2,-1.2425535060646258,7.881874067445318,14.528695038300858
26,0.2,-9.687420872895977,-1.7978721320811621,-12.57688037049282
27,0.2,2.7907080759769856,-2.1737090402746704,-8.837624525876999
28,0.2,0.5885043887784907,-6.770139622081619,-1.4369653124456652
29,0.2,3.0093415070018295,-1.1144376794942006,3.2073565259909227
30,0.2,2.3464592770948243,4.050612788912545,2.7015920541714253
31,0.2,2.9497514439992387,-0.832694886503274,-5.234808354519573
32,0.2,0.47139368327022524,-7.425172450313722,-0.11833088304186323
33,0.2,4.226029445492592,-2.9992726800836564,0.6614473880429557
34,0.2,4.057447014683569,-2.8168781319856624,0.22217404310796907
35,0.2,-3.4199615955341267,1.5093422229216462,3.717243533663488
36,0.2,1.1636603768717317,1.9314814861623586,-1.4363019553770233
37,0.2,-4.846549833411229,-2.554971731349495,-4.703790050698946
38,0.2,0.8438036882124229,-4.703627661102563,-1.283759384815391
39,0.2,1.7337939078510072,0.1056190952409537,-0.7533992569642685
40,0.2,-0.28118155465971917,3.2105725825675417,3.1302481748411375
41,0.2,-1.5689508551015363,-0.35825331826562357,1.2026204032354877
42,0.2,-4.892825975899509,9.852520467824053,5.755495032942038
43,0.2,-1.4284567309326532,-1.20988204684888,-2.8607852301380334
44,0.2,-3.772022701995298,7.199672416803547,-7.3532464798075985
45,0.2,3.868818274262533,-5.252313935642605,5.011531560332042
46,0.2,7.382952067505626,-6.16261149875551,-1.5522433218166864
47,0.2,-2.2477813292877635,-1.3326450872237339,-0.5272713279603434
48,0.2,-4.901526748057604,-0.19216521535717696,1.1915389931572977
49,0.2,3.35746448576793,6.948749375631657,-10.032833787944941
50,0.2,3.150603771823537,-5.90757773336408,-2.162145094137494
51,0.2,2.979753274668149,-7.2894031197850335,0.4252210017449587
52,0.2,1.3103249698644204,-0.6108077704129038,-2.373995794277701
53,0.2,-8.31184889151271,-4.167775381212987,-7.62015067323353
54,0.2,7.148215667188586,4.807021608802069,1.5108561258816682
55,0.2,2.2859232313825646,2.640419652251402,-2.51201109310931
56,0.2,2.6789290842697766,-1.7366951559182744,2.875894011697188
57,0.2,-4.337960276626536,-2.5782414987914857,6.253743488356023
58,0.2,-10.657047165833248,2.200849101274616,2.008609119322075
59,0.2,-5.431218195023167,11.352643332705352,-0.17422696846099894
60,0.2,6.603269229886628,3.5137948109164316,5.7696608604303
61,0.2,-6.5836541265637125,1.5729266493983418,-3.682081819461101
62,0.2,8.464765675956862,4.72542761167611,-2.8331395927743332
63,0.2,3.748462201218369,-2.3232775807149864,-0.8411369390733519
64,0.2,-2.828756729666913,-1.0025436167703887,-4.310944734489975
65,0.2,-4.07471204277156,0.0028675836359055573,-5.065063764425612
66,0.2,5.308845503608018,1.9134557163264616,4.5022216034040365
67,0.2,8.20854165398963,-4.028106673647132,-1.4301723539431324
68,0.2,-1.8318371201907064,-0.676530909909731,5.839410749012095
69,0.2,2.0143687570517765,-12.918588264542578,3.05503556109171
70,0.2,8.160269246250953,7.42513499878298,-4.016213860388467
71,0.2,-3.038537092530117,5.185790400035668,-0.9026712373185894
72,0.2,3.870714426558457,-1.1930837848232043,-1.6914052904725896
73,0.2,-4.416921742963327,0.587016969603483,4.227293598350849
74,0.2,4.607003119724734,5.42707842807246,2.9459262204050303
75,0.2,3.8871581402573017,-4.3599796944333775,9.417078139289963
76,0.2,2.266660151024249,0.3949271403174892,-3.106225992312484
77,0.2,1.254552551418194,-0.07574992883811693,-3.249230969019523
78,0.2,6.822495335051827,-1.1814033546954432,-2.173995801936011
79,0.2,6.195222215481201,8.517470193224472,-5.851241885267325
80,0.2,0.28414692693575505,-0.6038218166962548,1.54170684119596
81,0.2,-1.6706569646606275,-5.7539067042881475,0.5041152594130505
82,0.2,5.05073108888138,-0.20769563996207174,5.46357543557918
83,0.2,-4.941402796539604,3.255852807758913,-3.9241830357375442
84,0.2,4.331967710797636,3.8070804021697793,1.3096527540556324
85,0.2,5.006782243970273,-5.3339422150573,2.5272033101475726
86,0.2,-2.9075271847455593,-7.000238522590828,0.8453236815411163
87,0.2,-5.394893265841823,-0.260199353486259,-3.9856545362550952
88,0.2,-0.9979540523001806,2.075803104018743,1.9990710024621565
89,0.2,-3.5916390831826153,-1.9870549251123926,-3.186478826926078
90,0.2,2.0888606620259127,6.6847068863974,7.600371262867759
91,0.2,-8.226088934386365,-1.0056431748768278,5.971758876369213
92,0.2,4.207986894515414,-0.8526426255095212,2.3092920106408656
93,0.2,-1.4198690142712491,0.7228684481650722,3.77361640304579
94,0.2,-1.6324723318032772,-0.6116037867937629,1.8293476464670135
95,0.2,-0.12997791421650284,6.182378372526825,8.34123589451465
96,0.2,3.0355777394568024,7.585355479822585,-1.569782079606238
97,0.2,4.0022730825733355,-0.07950630945015291,4.2344744914856465
98,0.2,-4.309094042782634,5.366825683837144,-2.5774763643568366
99,0.2,4.051273341394223,4.147075745918254,1.3976433735985467
0,0.30000000000000004,-0.2801341520347642,8.32270847076963,4.066453621559795
1,0.30000000000000004,6.2383790290587715,-2.576375770095319,-2.3499482838803374
2,0.30000000000000004,8.405217366839484,-2.88644707825454,-4.225955568851016
3,0.30000000000000004,6.578789927545045,-1.1239749759657243,-0.05412490654357072
4,0.30000000000000004,-4.361736475021682,3.8924434817491433,-5.933354295220776
5,0.30000000000000004,0.6576462520127038,7.623174851447571,1.3334866304578572
6,0.30000000000000004,5.654975226588494,-2.0453702893393513,-3.797544075768163
7,0.30000000000000004,21.841607360990366,1.5749431510114422,8.487719887027744
8,0.30000000000000004,-0.5595226416614008,-1.7159578743065436,2.144734776370732
9,0.30000000000000004,-3.5760511095786915,-0.04250788793569882,7.0545911302636926
10,0.30000000000000004,-3.202138514271828,-7.5160094668029025,5.3537217921428635
11,0.30000000000000004,7.537066128768905,-4.14154004049424,1.4334121181733555
12,0.30000000000000004,1.0780296774449565,0.9853876069015697,6.503917451362402
13,0.30000000000000004,-2.8372304533741706,-1.103428668218402,6.090470535789505
14,0.30000000000000004,12.492927979463227,12.617105667533838,-0.9820886622381212
15,0.30000000000000004,2.4603667665718305,-3.4586654366022,6.947571588789339
16,0.30000000000000004,2.2145507252082197,-3.9254337837248814,2.65725702103288
17,0.30000000000000004,5.7977404581751975,9.13020896516042,3.1792607039513037
18,0.30000000000000004,1.5913611188101267,-3.897622665747633,-2.896134004030565
19,0.30000000000000004,-1.6592687263869514,-6.934532262525905,-2.5193202378160606
20,0.30000000000000004,-1.0572957367980675,3.1641944229026038,5.944220832433202
21,0.30000000000000004,6.920695707072328,0.41265482916406615,2.551887127597582
22,0.30000000000000004,4.613434918310995,8.106751709174453,2.0523930845839122
23,0.30000000000000004,-2.5318445713434325,3.216552971605597,3.5887498070528414
24,0.30000000000000004,8.412548709242182,3.8012861610155904,-1.7456694672612378
25,0.30000000000000004,0.0008270639315537398,6.660607263177306,12.98453272403873
26,0.30000000000000004,-6.742470955976756,-0.5930779228719836,-14.08776797145558
27,0.30000000000000004,3.5139187167885786,-2.6316608967432535,-5.696243421101791
28,0.30000000000000004,0.4991677898229911,-9.393006193143973,-4.693871091398522
29,0.30000000000000004,2.895271862359069,2.1090054856306244,0.2611982445393415
30,0.30000000000000004,7.1594100974762505,7.173642475642244,-1.225061822894649
31,0.30000000000000004,6.62838049862958,-2.861424124620749,-2.7663598615985254
32,0.30000000000000004,1.3562126241476071,-10.406977496924856,-1.5492074094331487
33,0.30000000000000004,0.9540920746239805,-1.6175921021771245,0.457396102843284
34,0.30000000000000004,2.1229667207030007,0.4259786820111864,3.1827349463768537
35,0.30000000000000004,-0.918791292778737,5.1711473772202305,4.427144669021343
36,0.30000000000000004,0.9111546904970698,1.9723100856605258,0.749261012796101
37,0.30000000000000004,-3.0094506244488683,3.735486502220196,-5.236510312967939
38,0.30000000000000004,0.4938146674415697,-7.4948596529298275,2.0136906015998965
39,0.30000000000000004,4.125836363815932,2.46193375681858,-3.063913389317773
40,0.30000000000000004,-4.248362867733103,4.484215046449833,6.000202367863846
41,0.30000000000000004,-0.9198756032668732,3.1149058918684496,3.689611116331703
42,0.30000000000000004,-1.557603913921091,9.846931250890547,8.155699571721941
43,0.30000000000000004,-1.6663381767481398,-3.4175058825090927,-0.596371487983685
44,0.30000000000000004,-4.252259496165827,7.888667519997195,-14.423523839757571
45,0.30000000000000004,4.37327337630853,-9.799053610535742,7.5635078179204065
46,0.30000000000000004,8.792138461783551,-6.433272434873693,-0.6609949896130254
47,0.30000000000000004,-1.6852457614200058,0.251048967766891,-1.5875875693303232
48,0.30000000000000004,-7.406712900947131,-4.370842041096718,2.2631968697881355
49,0.30000000000000004,9.35507932984028,5.442395546053153,-11.139975257154056
50,0.30000000000000004,2.57902908082992,-6.469841079598559,-5.522770712549018
51,0.30000000000000004,4.186315698439811,-6.926204569805043,0.5529749063434518
52,0.30000000000000004,5.2782812387131814,3.7888089135016747,-5.655973470922403
53,0.30000000000000004,-10.2634169087371,3.336693262485335,-6.001351885902313
54,0.30000000000000004,8.687532316655176,7.550723016451789,-0.5622200445751817
55,0.30000000000000004,7.486869288917774,-4.68751631829047,-6.062274991541677
56,0.30000000000000004,1.0856289944242024,-2.203050690525849,3.359104429915347
57,0.30000000000000004,-1.3473267534563536,-0.7523796250942913,3.5624773758410604
58,0.30000000000000004,-14.602998064740328,-4.429899852740851,-0.25936694209583866
59,0.30000000000000004,-4.977927983125339,10.51621512757043,-3.2346281731897277
60,0.30000000000000004,5.4824482568633375,6.3264501171960354,3.8199913306434023
61,0.30000000000000004,-1.1861036270109588,-0.5902017514562965,-0.8881293419535985
62,0.30000000000000004,10.638613344016306,2.5819621610393853,-4.233936833319753
63,0.30000000000000004,1.6718662454733608,-0.39903442980048554,0.06332702978557447
64,0.30000000000000004,-3.488385867661356,-2.7412287761465097,-2.809083842366089
65,0.30000000000000004,-3.7917656334436702,6.161494890697359,0.07483569293405168
66,0.30000000000000004,1.0631008929784524,4.75634446723069,7.253262398086458
67,0.30000000000000004,8.005813414653783,-6.374862795859395,0.44405971193789595
68,0.30000000000000004,-3.8579193025300764,-6.895726474277827,5.071462533595764
69,0.30000000000000004,-0.8617672931895108,-12.706269275417794,2.048403027702527
70,0.30000000000000004,7.60689322035048,8.433072171939445,-6.727149169435943
71,0.30000000000000004,-5.316697184145374,4.591015102066639,-1.3418876359506244
72,0.30000000000000004,0.7985818994243696,-4.371151383993158,1.6410347400736263
73,0.30000000000000004,-4.397013417876409,-0.013244195730028663,7.508781471409182
74,0.30000000000000004,7.031743871096451,3.745575743696423,-0.2804001252586201
75,0.30000000000000004,0.1507694016403911,-4.572594915665465,13.66464912238127
76,0.30000000000000004,-2.971584954669111,-2.7913275063794085,-6.516260243292555
77,0.30000000000000004,-4.567659027865336,4.182870387030195,-1.1732394468478686
78,0.30000000000000004,6.771847671220545,-5.380532314992332,1.2884875345621851
79,0.30000000000000004,4.234952656189008,7.314224826674879,-8.515532799851604
80,0.30000000000000004,-0.5001991324270378,-0.8214013816206559,2.8584813130520184
81,0.30000000000000004,-3.934947363291793,-4.464704184682409,1.5926678768368794
82,0.30000000000000004,7.938713912963465,1.015772994124893,2.4083620589627825
83,0.30000000000000004,-6.907027768409278,2.176972014312848,-4.60787198456548
84,0.30000000000000004,6.816015550669656,1.415555130139515,4.2374791013733555
85,0.30000000000000004,-1.425006413947954,-0.05133339186575547,7.183930383860889
86,0.30000000000000004,-5.754105481573711,-4.508232034202544,3.4710414829637033
87,0.30000000000000004,-6.607437957618914,-5.153005857961413,-4.435094136620923
88,0.30000000000000004,0.5858882890629609,6.478738195675321,1.3459237236748602
89,0.30000000000000004,-6.15204672755134,4.8514870110582855,-6.557840302031108
90,0.30000000000000004,-2.610786174385825,5.699414730379639,2.32009993571263
91,0.30000000000000004,-8.892056947104468,-7.373429522833179,5.220125249757425
92,0.30000000000000004,3.243175430151094,3.5466267665682025,-1.3186019307482266
93,0.30000000000000004,-2.78817496901111,-2.5897803246193134,5.355779277171692
94,0.30000000000000004,1.531425891418042,0.7744359731589638,3.452485561833245
95,0.30000000000000004,2.224400306671455,4.5512417858540815,12.816060322296323
96,0.30000000000000004,5.719479277745353,7.533665173425572,0.032523894838952794
97,0.30000000000000004,10.887989910623158,0.002288439740315007,12.72123367144722
98,0.30000000000000004,-4.77859860777634,4.059307177615758,-2.979282305397498
99,0.30000000000000004,8.472045723943799,7.446544562625196,0.9433954737298769
0,0.4,-0.7230502094178386,6.895645378492866,1.3013624077749135
1,0.4,0.07504205414312803,-0.7808066476044695,-5.484026420803064
2,0.4,-0.22194947706744728,-6.820144822441085,0.09395696417979504
3,0.4,6.979095337664355,-3.5406433621587414,3.2707220413376894
4,0.4,-5.467122993158492,3.401994511436735,-3.8311202349406765
5,0.4,-2.84644809456178,6.437323693158541,0.1181284123438211
6,0.4,4.961244720650159,-4.099330266951199,-0.9381805857239254
7,0.4,23.767595060368336,4.796769356494594,8.147545066088252
8,0.4,-1.0597908560867813,-1.4721963150228388,0.30970757693162376
9,0.4,2.521244063655068,2.603169320030116,4.76651122260553
10,0.4,-6.687101088686276,-15.512086730351056,6.884806342246118
11,0.4,6.667678382473441,-3.691900975198037,4.046592614108873
12,0.4,6.199122379820587,-5.693155218852549,5.0275450205619805
13,0.4,1.6101449474019414,-0.06805389379369364,4.278475001398049
14,0.4,15.010378254275848,15.048129122357064,-5.714955344276023
15,0.4,3.7225371736557964,1.7640879757831676,7.573315778751333
16,0.4,3.515857215599829,-2.6309216449606456,-0.17711848139015762
17,0.4,7.085003551433454,10.621523168137214,1.1416418865047766
18,0.4,5.753588239655194,-6.076428171614691,-1.5457890484588588
19,0.4,4.799673823182479,-3.9298313099337787,0.8047368571937996
20,0.4,-2.7259594767175144,1.8716313532310982,9.184247687119774
21,0.4,7.5467770775033545,0.987351229108386,3.506150595033021
22,0.4,5.530988440039662,10.862674464079827,3.485167434590534
23,0.4,-3.5842786502569766,3.9144083898143487,8.894443464104484
24,0.4,9.755377613459821,2.1722930784249725,-1.1478783024001356
25,0.4,3.017070383480039,2.174746605888263,11.25503523892728
26,0.4,-3.4266088891238704,0.32520272330322386,-17.052414473313974
27,0.4,4.667569328633221,-6.202833567007797,1.6321977136065406
28,0.4,-1.2829795289872536,-10.843983034080768,-6.436982888239443
29,0.4,1.1979610455315464,-0.7435386623145717,-1.920585478794635
30,0.4,9.40036399655932,9.04075222792342,-0.23205700757320713
31,0.4,5.67022278197708,-3.665239593911385,-0.4050419238095677
32,0.4,-0.015161149003305674,-7.642045543132895,-8.044244926258566
33,0.4,4.163729295297393,-2.09086108411879,-2.273759236933939
34,0.4,8.207731700975462,2.225377278860082,-0.8509708023504117
35,0.4,2.4142919286528572,1.558091697392483,0.4145657591683811
36,0.4,-2.625242249446659,1.5579985304967385,-1.811684628276909
37,0.4,-0.03282346690074123,-2.202633172365199,-7.799262373447487
38,0.4,-1.1200889663376747,-8.030748359403876,2.2676058811995925
39,0.4,7.666175668961179,0.8677277348589543,-1.757533830218478
40,0.4,-3.3662397511384174,3.055152089930393,2.1862622395789204
41,0.4,-0.6647067265583366,5.048114215479112,3.2772996382784485
42,0.4,-4.376671844479292,7.1945408330685705,7.833955464080533
43,0.4,-5.6763448371724134,-1.0366331700257798,-2.1113366375581757
44,0.4,-2.087944885395569,4.786857655098081,-11.535790617419401
45,0.4,9.150858748150103,-9.77396169817986,8.700379589182903
46,0.4,10.080384479320628,-6.209861944776681,-4.916740993400689
47,0.4,0.49004888502831845,-0.29197487751197226,-3.4171508396322228
48,0.4,-8.973709432785732,-3.830953971624938,-0.5014273983374244
49,0.4,14.451526159482414,3.326046311888973,-9.279190177862384
50,0.4,4.9151156424123315,-2.568441168649719,-15.00389206085044
51,0.4,6.827951836943669,-3.929523056806868,0.2854724380549156
52,0.4,4.476195953667464,8.194810821864799,-3.8886248362026103
53,0.4,-9.262477222360983,2.0229456792118206,-1.8323489428540505
54,0.4,5.993376303301562,5.684012600086379,4.543652075846629
55,0.4,8.259299695343136,-8.645798066549364,-5.933023329529664
56,0.4,3.605367904658096,-4.642090042770465,4.684099692784457
57,0.4,0.8559277730685104,-4.716072937118831,5.1256643836328815
58,0.4,-20.86510047434987,-3.0139070428289614,4.274162034932812
59,0.4,-6.205245614945714,12.1118828584246,-3.546101483207549
60,0.4,2.377319207499794,8.360095970656278,-0.2678887509085408
61,0.4,-2.568496119517343,1.774729074786425,-4.34364858987752
62,0.4,9.21498657934539,0.2725224364690586,-4.5224172156886535
63,0.4,2.836978831441084,-2.968350411930807,-4.385917469716944
64,0.4,-0.9231525438276087,-0.7097294670559586,-3.9003354529367145
65,0.4,-8.954546820897228,4.892714670530553,-0.6790148497301304
66,0.4,-3.0073359111739215,3.792060694992749,8.508308842286372
67,0.4,8.531088652281754,-8.174140969767254,0.8543446607144252
68,0.4,-6.7503509501657755,-6.948251537180771,-2.3088790591002457
69,0.4,-3.38310672051859,-11.833008558215035,0.02183374363130719
70,0.4,12.47222840856712,8.457044070738759,-3.9856375323697772
71,0.4,-7.883713280735532,1.744573725395869,-1.4239057674941997
72,0.4,2.5809485019918603,-5.567213357284588,2.7334194332845136
73,0.4,-2.1235930655697146,2.2892134485652607,7.306436259999821
74,0.4,6.018611312608433,8.059537135831754,0.525257829264454
75,0.4,-3.2337837599180457,-9.627986872241266,10.360098182643187
76,0.4,-7.434125878643967,-5.600410278089646,-10.32670292094496
77,0.4,-1.5646210921663384,6.160008445721935,-0.8268965460103577
78,0.4,2.7810274535034782,-6.97165526581663,6.187266970522172
79,0.4,3.1163531353482714,10.48522317144856,-7.596550837554855
80,0.4,4.979285799402483,4.097993343192584,3.671988902632908
81,0.4,-3.3850526297883556,-4.618826050013496,-1.1089645309741536
82,0.4,4.697655954417282,-3.4077692793137313,4.087404548470502
83,0.4,-4.839229569474156,-0.548483266432334,-3.3227480327523464
84,0.4,6.658566881303871,-3.8743894638824803,-1.8910100461684074
85,0.4,-1.1960213897002987,-0.781290967328838,7.274503069449744
86,0.4,-4.9545204258907924,-6.510173728784737,5.037510119851678
87,0.4,-5.589965108395546,-6.496489563766096,-6.372315247562277
88,0.4,2.1891502843723183,4.284168498230441,0.1822500031722447
89,0.4,-6.788417975162098,3.3622951852770315,-9.35442681493475
90,0.4,-1.332893186709109,5.549154014892275,3.2697478276800487
91,0.4,-10.751161644739241,-13.244339333186794,1.5535368858424654
92,0.4,4.913174429564057,4.121238053568344,-6.173542053864663
93,0.4,-0.8069705840013615,-4.805845812560235,3.394847328676549
94,0.4,1.2561304246530522,3.2879134506483654,2.615111029822169
95,0.4,0.9042610792429686,5.586660854878679,10.901414639962685
96,0.4,8.045386866245572,10.417338705802628,-1.1924462291884848
97,0.4,14.067691702399078,-1.9322145615395563,7.209429001105439
98,0.4,-6.897253222392777,2.413430242232427,-5.131091677865177
99,0.4,13.915022986162727,7.582014634311316,0.629449564139707
0,0.5,-2.5685038318246796,7.7884895264944,-2.4126501641397438
1,0.5,0.7707495531200873,-3.8162664111030153,-1.501542607040229
2,0.5,5.985404174194397,-4.928068497717563,0.6261525783063209
3,0.5,7.355459258945267,-5.0971921688526995,3.7195788574861455
4,0.5,-4.218502000376685,6.793915192842668,-2.21184703703691
5,0.5,-4.449826451668818,0.2734937238993682,-4.320827415487442
6,0.5,5.497066867443685,-6.478821632231519,-1.8104365322451774
7,0.5,20.998954973065118,0.5102541540956311,7.941614888252102
8,0.5,-3.973862537477477,2.9932300690026232,-2.9585417816504886
9,0.5,-0.43138379993421516,5.788769338576515,6.148410049879967
10,0.5,-3.9966420623215804,-17.89787759849138,13.409816760014337
